order_id,order_date,amount,product_id
882,2024-04-24,4554.01,108
883,2024-04-24,5814.12,116
884,2024-04-24,8883.57,101
885,2024-04-25,7774.16,113
886,2024-04-25,5006.93,112
887,2024-04-25,8598.19,116
888,2024-04-25,5367.8,101
889,2024-04-25,549.48,107
890,2024-04-26,2720.09,117
891,2024-04-26,3926.46,114
892,2024-04-26,4930.37,118
893,2024-04-26,2926.18,103
894,2024-04-26,8772.96,107
895,2024-04-26,3637.44,111
896,2024-04-26,2928.49,103
897,2024-04-26,708.57,108
898,2024-04-26,1219.68,114
899,2024-04-27,1250.1,106
900,2024-04-27,1640.73,101
901,2024-04-27,4750.56,117
902,2024-04-27,1668.27,109
903,2024-04-27,6648.84,109
904,2024-04-27,3147.1,101
905,2024-04-27,761.07,117
906,2024-04-28,4693.88,115
907,2024-04-28,1667.56,119
908,2024-04-28,8068.56,104
909,2024-04-28,2208.96,104
910,2024-04-28,7755.46,102
911,2024-04-28,4350.53,102
912,2024-04-28,1773.86,105
913,2024-04-28,5064.21,102
914,2024-04-28,2174.73,114
915,2024-04-29,7467.77,109
916,2024-04-29,4616.96,104
917,2024-04-29,2163.03,106
918,2024-04-29,8594.9,102
919,2024-04-29,7820.08,115
920,2024-04-29,3079.25,110
921,2024-04-29,3445.49,101
922,2024-04-29,6707.27,110
923,2024-04-30,8751.35,119
924,2024-04-30,6644.68,107
925,2024-04-30,1523.98,108
926,2024-04-30,2249.38,101
927,2024-04-30,,101
928,2024-04-30,7670.25,113
929,2024-04-30,2004.71,104
930,2024-04-30,4528.85,114
931,2024-05-01,1017.63,109
932,2024-05-01,3833.9,117
933,2024-05-01,8775.08,115
934,2024-05-01,4646.76,104
935,2024-05-01,857.51,113
936,2024-05-02,2282.59,105
937,2024-05-02,8348.17,111
938,2024-05-02,2997.91,111
939,2024-05-02,8502.28,103
940,2024-05-02,1157.96,119
941,2024-05-02,4300.28,115
942,2024-05-02,3351.93,118
943,2024-05-02,2912.11,115
944,2024-05-02,994.7,104
945,2024-05-03,553.9,120
946,2024-05-03,1504.25,111
947,2024-05-03,3685.95,112
948,2024-05-03,2488.47,110
949,2024-05-03,8577.45,101
950,2024-05-03,6782.09,118
951,2024-05-03,1095.78,115
952,2024-05-04,7506.28,102
953,2024-05-04,1942.57,105
954,2024-05-04,5323.45,103
955,2024-05-04,390.84,103
956,2024-05-04,7320.83,115
957,2024-05-04,1277.24,111
958,2024-05-05,4010.78,119
959,2024-05-05,458.44,116
960,2024-05-05,3313.7,106
961,2024-05-05,2661.72,109
962,2024-05-05,5603.14,102
963,2024-05-05,4589.25,110
964,2024-05-06,970.95,102
965,2024-05-06,1954.23,114
966,2024-05-06,2391.5,117
967,2024-05-06,7193.65,118
968,2024-05-06,4420.22,112
969,2024-05-06,8230.56,112
970,2024-05-06,2578.83,113
971,2024-05-06,2126.38,120
972,2024-05-06,714.6,109
973,2024-05-06,3344.41,117
974,2024-05-07,1080.18,106
975,2024-05-07,4895.47,109
976,2024-05-07,6922.64,102
977,2024-05-07,7648.24,119
978,2024-05-07,8428.81,112
979,2024-05-07,1748.68,106
980,2024-05-08,447.22,119
981,2024-05-08,5158.74,119
982,2024-05-08,7561.93,107
983,2024-05-08,4969.7,116
984,2024-05-08,993.26,102
985,2024-05-08,374.37,108
986,2024-05-08,8276.49,111
987,2024-05-08,3197.68,105
988,2024-05-09,391.83,102
989,2024-05-09,7013.43,105
990,2024-05-09,8651.92,112
991,2024-05-09,5355.95,113
992,2024-05-09,1399.77,111
993,2024-05-09,7167.21,114
994,2024-05-09,1731.98,111
995,2024-05-09,7124.53,120
996,2024-05-10,2899.04,113
997,2024-05-10,,105
998,2024-05-10,3645.09,119
999,2024-05-10,483.97,119
1000,2024-05-10,2142.88,120
1001,2024-05-11,6758.02,111
1002,2024-05-11,1676.41,111
1003,2024-05-11,7429.62,103
1004,2024-05-11,4129.34,111
1005,2024-05-11,6298.95,108
1006,2024-05-11,6538.64,104
1007,2024-05-11,6645.74,115
1008,2024-05-11,4538.12,114
1009,2024-05-11,3502.06,118
1010,2024-05-11,5927.53,119
1011,2024-05-11,4170.33,106
1012,2024-05-11,2794.2,102
1013,2024-05-11,851.96,104
1014,2024-05-12,5013.01,103
1015,2024-05-12,3172.97,103
1016,2024-05-12,6398.64,116
1017,2024-05-12,5543.4,106
1018,2024-05-12,1090.07,102
1019,2024-05-12,3800.66,107
1020,2024-05-12,2533.33,118
1021,2024-05-12,1043.06,108
1022,2024-05-12,7589.72,118
1023,2024-05-12,232.58,112
1024,2024-05-12,4425.89,120
1025,2024-05-12,1702.32,107
1026,2024-05-13,7624.17,116
1027,2024-05-13,4343.31,113
1028,2024-05-13,1001,109
1029,2024-05-13,3463.98,106
1030,2024-05-14,591.63,115
1031,2024-05-14,2189.93,109
1032,2024-05-14,1528.95,102
1033,2024-05-14,953.22,104
1034,2024-05-14,3842.08,118
1035,2024-05-15,735.66,118
1036,2024-05-15,3882.96,117
1037,2024-05-15,5238.89,116
1038,2024-05-15,893.8,110
1039,2024-05-15,4617.49,102
1040,2024-05-15,6161.31,119
1041,2024-05-16,1720.33,115
1042,2024-05-16,7313.45,107
1043,2024-05-16,888.64,114
1044,2024-05-16,8974.97,107
1045,2024-05-17,8214.08,111
1046,2024-05-17,964.84,103
1047,2024-05-17,3068.92,118
1048,2024-05-17,8270.02,115
1049,2024-05-17,5369.67,120
1050,2024-05-17,3846.09,104
1051,2024-05-17,5326.56,119
1052,2024-05-18,7058.99,119
1053,2024-05-18,7944.19,118
1054,2024-05-18,3569.78,109
1055,2024-05-18,4361.81,120
1056,2024-05-18,1464.9,113
1057,2024-05-18,540.29,113
1058,2024-05-19,6761.6,102
1059,2024-05-19,377.05,112
1060,2024-05-19,2935.35,110
1061,2024-05-19,8756.97,104
1062,2024-05-19,8772.13,110
1063,2024-05-19,2569.9,111
1064,2024-05-19,1852.83,103
1065,2024-05-19,6719.31,114
1066,2024-05-19,7423.95,112
1067,2024-05-19,776.43,106
1068,2024-05-19,1392.72,113
1069,2024-05-20,1895.32,106
1070,2024-05-20,2394.51,102
1071,2024-05-20,6399.78,112
1072,2024-05-21,3692.09,117
1073,2024-05-21,2328.06,101
1074,2024-05-21,1761.74,115
1075,2024-05-21,5050.74,119
1076,2024-05-21,6789.86,109
1077,2024-05-21,440.56,110
1078,2024-05-21,7061.51,119
1079,2024-05-21,5895.94,108
1080,2024-05-21,5932.97,109
1081,2024-05-21,4371.06,101
1082,2024-05-22,7246.61,120
1083,2024-05-22,7283.75,120
1084,2024-05-22,3928.5,109
1085,2024-05-22,4238.18,112
1086,2024-05-22,6158.33,110
1087,2024-05-23,1099.35,119
1088,2024-05-23,5139.82,112
1089,2024-05-23,2825.59,110
1090,2024-05-23,3158.3,103
1091,2024-05-23,7780.13,111
1092,2024-05-23,1856.57,110
1093,2024-05-23,8116.25,108
1094,2024-05-23,3755.07,120
1095,2024-05-23,6546.29,105
1096,2024-05-24,8179.82,109
1097,2024-05-24,5329.61,102
1098,2024-05-24,3218.87,107
1099,2024-05-24,5816.16,118
1100,2024-05-24,4663.37,112
1101,2024-05-24,1793,118
1102,2024-05-24,6719.09,105
1103,2024-05-25,2154.83,103
1104,2024-05-25,3899.16,110
1105,2024-05-25,2491.92,112
1106,2024-05-25,4339.72,104
1107,2024-05-25,5305.76,119
1108,2024-05-25,8025.95,116
1109,2024-05-25,4861.58,113
1110,2024-05-25,1407.81,105
1111,2024-05-25,8886.29,114
1112,2024-05-26,7788.07,111
1113,2024-05-26,4489.71,103
1114,2024-05-26,2957.04,106
1115,2024-05-26,2606.05,115
1116,2024-05-26,5270.25,106
1117,2024-05-26,1337.77,103
1118,2024-05-26,3748.86,114
1119,2024-05-26,240.09,113
1120,2024-05-26,8559.6,112
1121,2024-05-26,1876.08,117
1122,2024-05-26,2190.14,108
1123,2024-05-26,1333.59,110
1124,2024-05-26,2892.81,119
1125,2024-05-27,8545.48,110
1126,2024-05-27,5447.06,117
1127,2024-05-27,3215.05,105
1128,2024-05-28,1649.97,107
1129,2024-05-28,367.3,113
1130,2024-05-28,2057.47,105
1131,2024-05-28,1686.07,117
1132,2024-05-28,3500.69,102
1133,2024-05-28,5682.59,118
1134,2024-05-28,6024.34,102
1135,2024-05-28,623.47,101
1136,2024-05-29,1286.64,113
1137,2024-05-29,2007.36,105
1138,2024-05-29,2848.82,101
1139,2024-05-29,2574.8,117
1140,2024-05-29,3884.67,105
1141,2024-05-29,6524.14,117
1142,2024-05-29,7104.89,104
1143,2024-05-29,1956.79,120
1144,2024-05-29,8762.45,117
1145,2024-05-29,2798.09,114
1146,2024-05-30,6255.19,107
1147,2024-05-30,223.09,108
1148,2024-05-30,7549.04,104
1149,2024-05-30,8554.12,105
1150,2024-05-30,6566.36,103
1151,2024-05-30,5869.16,109
1152,2024-05-30,2523.3,110
1153,2024-05-30,7891.44,106
1154,2024-05-30,7253.05,112
1155,2024-05-30,1034.99,104
1156,2024-05-31,7696.59,101
1157,2024-05-31,3091.22,106
1158,2024-05-31,2560.12,120
1159,2024-06-01,1200.72,106
1160,2024-06-01,2591.13,115
1161,2024-06-01,7238.11,116
1162,2024-06-01,1193.9,106
1163,2024-06-01,8836.81,102
1164,2024-06-01,3860.04,104
1165,2024-06-01,6168.86,119
1166,2024-06-01,7055.65,113
1167,2024-06-01,4450.1,105
1168,2024-06-01,4077.05,114
1169,2024-06-01,307.77,111
1170,2024-06-01,6953.25,117
1171,2024-06-02,4802.31,117
1172,2024-06-02,4008.06,104
1173,2024-06-02,3241.6,116
1174,2024-06-02,1507.16,113
1175,2024-06-02,679.18,120
1176,2024-06-02,4647.99,106
1177,2024-06-02,7849.86,116
1178,2024-06-02,3020.58,116
1179,2024-06-02,642.09,109
1180,2024-06-02,3747.84,113
1181,2024-06-03,7250.1,115
1182,2024-06-03,4133.2,116
1183,2024-06-03,6757.1,116
1184,2024-06-03,3827.58,113
1185,2024-06-03,7467,101
1186,2024-06-03,5809.34,120
1187,2024-06-03,2019.29,118
1188,2024-06-03,3396.41,111
1189,2024-06-03,7628.99,108
1190,2024-06-03,5478.57,120
1191,2024-06-04,1202.41,115
1192,2024-06-04,218.33,108
1193,2024-06-04,5018.68,110
1194,2024-06-04,601.85,104
1195,2024-06-04,7431.18,105
1196,2024-06-04,1140.26,114
1197,2024-06-04,1261.56,107
1198,2024-06-04,4221,107
1199,2024-06-05,6861.91,104
1200,2024-06-05,1283.33,119
1201,2024-06-05,5993.42,115
1202,2024-06-05,,105
1203,2024-06-05,5067.39,102
1204,2024-06-05,4448.8,119
1205,2024-06-05,6287,106
1206,2024-06-05,1110.27,105
1207,2024-06-06,7955.24,117
1208,2024-06-06,8259.01,120
1209,2024-06-06,3700.26,109
1210,2024-06-06,4184.04,110
1211,2024-06-06,5501.22,114
1212,2024-06-06,2829.44,117
1213,2024-06-06,6463.49,111
1214,2024-06-06,1966.82,107
1215,2024-06-07,8305.49,112
1216,2024-06-07,4633.26,106
1217,2024-06-07,6450.1,111
1218,2024-06-07,4426.26,118
1219,2024-06-07,6132.34,114
1220,2024-06-07,2715.17,118
1221,2024-06-07,4799.02,101
1222,2024-06-08,1958.14,102
1223,2024-06-08,8854.09,106
1224,2024-06-08,7585.56,105
1225,2024-06-08,1994.21,110
1226,2024-06-08,7362.43,112
1227,2024-06-08,7809.61,118
1228,2024-06-08,3621.2,118
1229,2024-06-09,3609.48,113
1230,2024-06-09,8698.33,111
1231,2024-06-09,1986.17,109
1232,2024-06-09,7502.85,115
1233,2024-06-09,6843.95,112
1234,2024-06-09,1927.93,120
1235,2024-06-09,2787.76,107
1236,2024-06-09,1844.39,103
1237,2024-06-09,1249.31,117
1238,2024-06-10,2524.31,118
1239,2024-06-10,248.68,109
1240,2024-06-10,550.48,105
1241,2024-06-10,646.53,120
1242,2024-06-10,7618.63,120
1243,2024-06-10,5040.41,119
1244,2024-06-10,4822.48,111
1245,2024-06-11,1601.46,117
1246,2024-06-11,1008.12,113
1247,2024-06-11,6036.34,107
1248,2024-06-11,2121.32,110
1249,2024-06-12,7447.46,118
1250,2024-06-12,1208.55,101
1251,2024-06-12,8158.57,108
1252,2024-06-12,2344.68,120
1253,2024-06-12,3555.08,111
1254,2024-06-12,3594.71,104
1255,2024-06-12,416.41,110
1256,2024-06-12,4724.92,112
1257,2024-06-12,584.89,116
1258,2024-06-12,3017.75,107
1259,2024-06-13,8749.33,106
1260,2024-06-13,263.51,118
1261,2024-06-13,7810.57,107
1262,2024-06-13,2008.1,104
1263,2024-06-14,6771.64,103
1264,2024-06-14,6507.44,115
1265,2024-06-14,676.56,103
1266,2024-06-14,818.89,118
1267,2024-06-14,3786.17,109
1268,2024-06-14,4009.62,113
1269,2024-06-14,4905.54,104
1270,2024-06-14,755.49,120
1271,2024-06-14,6366.76,102
1272,2024-06-15,5536.78,110
1273,2024-06-15,3555.44,115
1274,2024-06-15,4370.09,101
1275,2024-06-15,6770.43,105
1276,2024-06-15,2794.81,118
1277,2024-06-15,6159.14,110
1278,2024-06-15,8624.05,112
1279,2024-06-15,1443.09,118
1280,2024-06-16,2047.47,110
1281,2024-06-16,2062.29,112
1282,2024-06-16,1452.61,117
1283,2024-06-16,7544.79,120
1284,2024-06-16,6103.61,106
1285,2024-06-16,7691.21,102
1286,2024-06-16,4258.13,118
1287,2024-06-16,6109.83,110
1288,2024-06-16,6584.19,107
1289,2024-06-16,3341.82,111
1290,2024-06-16,1079.4,108
1291,2024-06-17,4474.58,111
1292,2024-06-17,6301.43,110
1293,2024-06-17,3406.54,119
1294,2024-06-17,1683.03,114
1295,2024-06-17,6466.35,108
1296,2024-06-17,7591.97,109
1297,2024-06-18,4272.07,116
1298,2024-06-18,4484.35,110
1299,2024-06-18,920.37,120
1300,2024-06-18,8042.41,105
1301,2024-06-18,6600.34,103
1302,2024-06-18,5757.31,117
1303,2024-06-18,3764.18,119
1304,2024-06-18,5053.03,102
1305,2024-06-19,3418.2,105
1306,2024-06-19,6651.4,119
1307,2024-06-19,4608.88,115
1308,2024-06-19,4618.07,112
1309,2024-06-19,6219.62,120
1310,2024-06-19,4125.74,105
1311,2024-06-19,6001.84,119
1312,2024-06-19,8463.74,116
1313,2024-06-19,2238.4,116
1314,2024-06-19,575.71,108
1315,2024-06-20,4332.13,113
1316,2024-06-20,550.16,102
1317,2024-06-20,6391.88,104
1318,2024-06-20,7545.88,109
1319,2024-06-20,5216.41,118
1320,2024-06-20,3413.61,113
1321,2024-06-20,4745.63,103
1322,2024-06-20,4743.07,108
1323,2024-06-21,7174.39,116
1324,2024-06-21,4615.17,101
1325,2024-06-21,2222.92,106
1326,2024-06-21,2060.35,109
1327,2024-06-21,5496.78,112
1328,2024-06-21,3847.6,108
1329,2024-06-21,4436.35,104
1330,2024-06-21,5397.96,107
1331,2024-06-22,578.67,108
1332,2024-06-22,1384.57,106
1333,2024-06-22,1491.41,119
1334,2024-06-22,4745.44,106
1335,2024-06-22,5810.08,119
1336,2024-06-22,8534.83,110
1337,2024-06-22,8935.43,120
1338,2024-06-22,2129.4,106
1339,2024-06-22,7191.62,105
1340,2024-06-22,5683.26,106
1341,2024-06-22,6571.84,106
1342,2024-06-23,3527.26,108
1343,2024-06-23,1979.67,101
1344,2024-06-23,6221.44,117
1345,2024-06-23,1046.43,120
1346,2024-06-23,5477.36,120
1347,2024-06-23,4628.3,118
1348,2024-06-23,6001.65,116
1349,2024-06-23,7481.19,118
1350,2024-06-23,4792.99,114
1351,2024-06-23,6338.26,102
1352,2024-06-23,7147.09,116
1353,2024-06-23,7279.67,119
1354,2024-06-24,1377.17,114
1355,2024-06-24,8207.75,108
1356,2024-06-24,7914.54,120
1357,2024-06-24,247.13,107
1358,2024-06-25,4797.36,119
1359,2024-06-25,5959.01,113
1360,2024-06-25,3796.84,111
1361,2024-06-26,2430.97,119
1362,2024-06-26,5168.1,114
1363,2024-06-26,6842.75,113
1364,2024-06-26,4444.72,118
1365,2024-06-26,4456.09,118
1366,2024-06-26,3229.34,119
1367,2024-06-26,7722.99,105
1368,2024-06-26,4129.03,108
1369,2024-06-26,1081.45,106
1370,2024-06-27,5602.42,118
1371,2024-06-27,1613.49,102
1372,2024-06-27,7277.45,101
1373,2024-06-27,8346.58,116
1374,2024-06-27,2514.21,103
1375,2024-06-27,531.25,120
1376,2024-06-27,5601.9,113
1377,2024-06-27,704.67,120
1378,2024-06-28,4061.95,116
1379,2024-06-28,2715.86,117
1380,2024-06-28,4691.82,120
1381,2024-06-28,1690.45,120
1382,2024-06-28,5963.17,108
1383,2024-06-29,3306.52,113
1384,2024-06-29,1961.73,119
1385,2024-06-29,8287.76,103
1386,2024-06-29,8251.08,118
1387,2024-06-29,2190.4,109
1388,2024-06-29,8380.48,115
1389,2024-06-29,1739.31,109
1390,2024-06-29,836,118
1391,2024-06-30,7354.7,118
1392,2024-06-30,8700.29,115
1393,2024-06-30,6864.76,108
1394,2024-06-30,6197.03,115
1395,2024-06-30,4440.34,101
1396,2024-06-30,5775.22,113
1397,2024-06-30,7240.42,108
1398,2024-06-30,,112
1399,2024-07-01,2727.15,108
1400,2024-07-01,868.05,111
1401,2024-07-01,2961.08,116
1402,2024-07-01,2566.87,119
1403,2024-07-01,4590.19,107
1404,2024-07-01,7879.13,108
1405,2024-07-01,7546.48,107
1406,2024-07-02,7053.66,105
1407,2024-07-02,6146.15,103
1408,2024-07-02,257.29,120
1409,2024-07-02,7661.49,102
1410,2024-07-02,4531.6,111
1411,2024-07-02,7844.17,119
1412,2024-07-02,2665.35,117
1413,2024-07-02,1327.56,119
1414,2024-07-03,8467.96,116
1415,2024-07-03,3663.71,112
1416,2024-07-03,4222.33,106
1417,2024-07-03,4247.62,117
1418,2024-07-03,6131.11,101
1419,2024-07-03,3062.84,104
1420,2024-07-03,1845.94,109
1421,2024-07-03,4346.84,109
1422,2024-07-03,1817.44,112
1423,2024-07-04,3411.69,112
1424,2024-07-04,1782.03,115
1425,2024-07-04,6235.9,119
1426,2024-07-04,7274.97,109
1427,2024-07-04,1924.36,113
1428,2024-07-04,,105
1429,2024-07-04,4595.46,114
1430,2024-07-04,4898.05,117
1431,2024-07-04,2839.3,116
1432,2024-07-05,1069.98,113
1433,2024-07-05,7360.6,107
1434,2024-07-05,4157.72,104
1435,2024-07-06,5104.93,118
1436,2024-07-06,373.55,112
1437,2024-07-06,1949.83,120
1438,2024-07-06,1734.94,118
1439,2024-07-06,3059.79,112
1440,2024-07-06,8027.77,115
1441,2024-07-06,4280.02,110
1442,2024-07-06,5836.11,106
1443,2024-07-06,5754.21,114
1444,2024-07-06,895.18,103
1445,2024-07-06,2987.53,111
1446,2024-07-06,5526.39,109
1447,2024-07-07,4783.23,119
1448,2024-07-07,1817.2,106
1449,2024-07-07,6024.8,108
1450,2024-07-07,2052.03,103
1451,2024-07-07,760.37,104
1452,2024-07-07,672.66,118
1453,2024-07-07,6930.97,117
1454,2024-07-07,5638.3,109
1455,2024-07-07,2921.46,113
1456,2024-07-07,4098.81,110
1457,2024-07-07,7577.96,117
1458,2024-07-07,7770.25,112
1459,2024-07-07,4310.3,116
1460,2024-07-07,5026.2,109
1461,2024-07-08,5457.74,119
1462,2024-07-08,4026.8,119
1463,2024-07-08,2924.02,118
1464,2024-07-08,2197.73,118
1465,2024-07-08,3417.89,110
1466,2024-07-09,199.81,101
1467,2024-07-09,3225.19,105
1468,2024-07-09,6251.38,101
1469,2024-07-09,2835.57,116
1470,2024-07-09,5452.63,110
1471,2024-07-09,3487.07,118
1472,2024-07-09,4045.54,118
1473,2024-07-10,2140.21,113
1474,2024-07-10,4745.17,108
1475,2024-07-10,7305.66,120
1476,2024-07-10,5905.42,110
1477,2024-07-10,3832.55,109
1478,2024-07-10,1401.29,106
1479,2024-07-10,5635.02,115
1480,2024-07-10,4528.56,120
1481,2024-07-10,635.76,105
1482,2024-07-11,2681.61,104
1483,2024-07-11,6597.54,115
1484,2024-07-11,328.58,105
1485,2024-07-11,2940.87,114
1486,2024-07-11,4279.42,112
1487,2024-07-12,7622.21,103
1488,2024-07-12,2544.23,102
1489,2024-07-12,4336.29,118
1490,2024-07-12,7390.81,109
1491,2024-07-12,8775.47,104
1492,2024-07-12,6985.78,113
1493,2024-07-12,1951.78,102
1494,2024-07-12,4785.02,104
1495,2024-07-13,8437.69,110
1496,2024-07-13,6752.58,102
1497,2024-07-13,2428.15,104
1498,2024-07-13,3370.75,107
1499,2024-07-13,8763.81,107
1500,2024-07-13,3054.72,114
1501,2024-07-13,5344.33,109
1502,2024-07-13,277.58,108
1503,2024-07-13,6256.98,116
1504,2024-07-13,2387.76,103
1505,2024-07-13,3177.11,120
1506,2024-07-13,725.02,102
1507,2024-07-13,7163.9,118
1508,2024-07-13,2986.31,108
1509,2024-07-13,7287.62,112
1510,2024-07-14,3350.87,113
1511,2024-07-14,4469.66,102
1512,2024-07-14,4975.06,110
1513,2024-07-14,1841.32,119
1514,2024-07-14,2621.86,115
1515,2024-07-14,1610.02,118
1516,2024-07-14,2800.92,115
1517,2024-07-14,4194.9,112
1518,2024-07-15,7968.8,106
1519,2024-07-15,7027.95,112
1520,2024-07-15,5991.95,103
1521,2024-07-15,1869.85,113
1522,2024-07-15,1555.36,118
1523,2024-07-15,5838.95,114
1524,2024-07-15,5997.24,117
1525,2024-07-15,1771.02,105
1526,2024-07-15,4470.26,104
1527,2024-07-16,4826.23,116
1528,2024-07-16,630.95,109
1529,2024-07-16,314.16,103
1530,2024-07-16,8368.95,116
1531,2024-07-16,7247.98,115
1532,2024-07-16,6741.6,118
1533,2024-07-16,7188.4,112
1534,2024-07-16,2538.18,120
1535,2024-07-16,7542.22,103
1536,2024-07-17,1053.65,117
1537,2024-07-17,3589.91,118
1538,2024-07-17,5215.24,108
1539,2024-07-17,6791.91,118
1540,2024-07-17,6942.29,104
1541,2024-07-17,6381.44,115
1542,2024-07-18,7172.66,106
1543,2024-07-18,3169.11,117
1544,2024-07-18,4097.51,120
1545,2024-07-18,5039.72,111
1546,2024-07-19,6923.82,114
1547,2024-07-19,5553.04,111
1548,2024-07-19,3499.56,107
1549,2024-07-19,3367.08,109
1550,2024-07-19,200.72,113
1551,2024-07-19,5441.71,110
1552,2024-07-19,256.81,110
1553,2024-07-19,7729.34,107
1554,2024-07-20,531.08,104
1555,2024-07-20,2530.9,105
1556,2024-07-20,2249.35,108
1557,2024-07-20,5219.29,103
1558,2024-07-20,6660.54,107
1559,2024-07-20,1720.54,116
1560,2024-07-20,7410.73,119
1561,2024-07-20,527.87,110
1562,2024-07-20,889.6,113
1563,2024-07-20,3260.79,111
1564,2024-07-21,6778.57,108
1565,2024-07-21,5777.21,101
1566,2024-07-21,2881.09,102
1567,2024-07-21,5170.23,118
1568,2024-07-21,1547.14,108
1569,2024-07-21,8744.15,113
1570,2024-07-21,4640.62,119
1571,2024-07-21,7119.04,110
1572,2024-07-21,925.4,111
1573,2024-07-21,5022.74,102
1574,2024-07-21,4615.04,113
1575,2024-07-22,4431.12,105
1576,2024-07-22,5938.79,113
1577,2024-07-22,8973.29,120
1578,2024-07-22,829.47,108
1579,2024-07-22,6224.69,111
1580,2024-07-23,3926.16,114
1581,2024-07-23,3230.82,111
1582,2024-07-23,1688.45,110
1583,2024-07-23,5683,115
1584,2024-07-24,6230.16,107
1585,2024-07-24,1187.87,103
1586,2024-07-24,8354.22,120
1587,2024-07-24,319.85,110
1588,2024-07-24,2884.04,104
1589,2024-07-24,2038.28,111
1590,2024-07-25,4803.74,118
1591,2024-07-25,5681.77,116
1592,2024-07-25,3513.14,101
1593,2024-07-25,581.64,117
1594,2024-07-25,1965.13,110
1595,2024-07-25,666.15,109
1596,2024-07-26,3619.08,103
1597,2024-07-26,7804.68,112
1598,2024-07-26,2233.28,113
1599,2024-07-27,7826.6,116
1600,2024-07-27,1949.1,106
1601,2024-07-27,8350.88,118
1602,2024-07-27,8314.98,108
1603,2024-07-27,3660.92,116
1604,2024-07-27,6220.94,112
1605,2024-07-27,2277.6,110
1606,2024-07-27,2626.73,117
1607,2024-07-28,8507.4,101
1608,2024-07-28,1534.03,108
1609,2024-07-28,971.6,105
1610,2024-07-28,7878.77,120
1611,2024-07-28,2314.18,114
1612,2024-07-28,8204.67,110
1613,2024-07-28,1358.59,118
1614,2024-07-28,4962.91,119
1615,2024-07-28,2918.19,105
1616,2024-07-28,8203.15,117
1617,2024-07-28,5973.84,105
1618,2024-07-28,2992.97,106
1619,2024-07-29,2993.86,106
1620,2024-07-29,6934.83,101
1621,2024-07-29,8657.53,114
1622,2024-07-29,1536.22,109
1623,2024-07-30,429.54,106
1624,2024-07-30,2547.39,120
1625,2024-07-30,5446.97,108
1626,2024-07-30,3360.5,101
1627,2024-07-30,1378.96,116
1628,2024-07-31,1817.99,112
1629,2024-07-31,1409.11,116
1630,2024-07-31,3794.58,102
1631,2024-07-31,8560.74,109
1632,2024-07-31,6867.43,107
1633,2024-07-31,7829.74,115
1634,2024-07-31,7826.62,111
1635,2024-07-31,3761.83,114
1636,2024-07-31,6536.77,113
1637,2024-07-31,5424.49,119
1638,2024-08-01,1160.98,117
1639,2024-08-01,7923.46,102
1640,2024-08-01,3680.38,118
1641,2024-08-02,6932.41,117
1642,2024-08-02,2761.38,107
1643,2024-08-02,7007.36,110
1644,2024-08-02,3916.67,106
1645,2024-08-02,6270.59,102
1646,2024-08-02,7502.06,115
1647,2024-08-02,1194.91,117
1648,2024-08-02,1389.7,118
1649,2024-08-02,418.23,115
1650,2024-08-03,2399.72,103
1651,2024-08-03,6520.7,106
1652,2024-08-03,6413.8,104
1653,2024-08-03,4808.59,103
1654,2024-08-03,5585.24,117
1655,2024-08-03,3548.34,118
1656,2024-08-03,5175.33,111
1657,2024-08-03,1625.69,105
1658,2024-08-03,3891.32,102
1659,2024-08-03,2740.27,115
1660,2024-08-03,,105
1661,2024-08-04,4578.12,115
1662,2024-08-04,5549.26,101
1663,2024-08-04,5380.99,107
1664,2024-08-04,4087.5,114
1665,2024-08-04,2352.48,101
1666,2024-08-04,5730.99,120
1667,2024-08-04,629.49,107
1668,2024-08-04,522.15,112
1669,2024-08-04,7573.53,119
1670,2024-08-05,1157.21,102
1671,2024-08-05,6113.4,106
1672,2024-08-05,5235.09,120
1673,2024-08-05,6793.15,115
1674,2024-08-06,6961.91,103
1675,2024-08-06,7417.33,113
1676,2024-08-06,770.35,118
1677,2024-08-07,3096.04,109
1678,2024-08-07,6322.3,107
1679,2024-08-07,5227.03,104
1680,2024-08-07,8886.27,117
1681,2024-08-08,5556.83,114
1682,2024-08-08,5260.26,117
1683,2024-08-08,5604.75,105
1684,2024-08-08,4533.04,116
1685,2024-08-08,2246.95,120
1686,2024-08-08,212.91,107
1687,2024-08-08,6688.72,104
1688,2024-08-09,599.33,114
1689,2024-08-09,298.42,107
1690,2024-08-09,2437.87,110
1691,2024-08-09,4657.87,110
1692,2024-08-09,1200.76,101
1693,2024-08-09,6573.69,113
1694,2024-08-09,7520.98,101
1695,2024-08-09,8315.06,111
1696,2024-08-09,7214.84,116
1697,2024-08-10,8049.11,115
1698,2024-08-10,4268.74,111
1699,2024-08-10,7547.93,102
1700,2024-08-10,5084.56,111
1701,2024-08-10,6231.34,119
1702,2024-08-10,781.67,112
1703,2024-08-10,3183.54,101
1704,2024-08-10,7612.17,118
1705,2024-08-10,1847.93,113
1706,2024-08-10,6405.34,110
1707,2024-08-10,2588.18,102
1708,2024-08-10,3468.94,108
1709,2024-08-10,2101.03,110
1710,2024-08-11,7043.56,102
1711,2024-08-11,4651.75,115
1712,2024-08-11,1554.88,117
1713,2024-08-11,6644.48,116
1714,2024-08-11,1460,111
1715,2024-08-11,6154.11,117
1716,2024-08-11,4241.44,102
1717,2024-08-11,1218.36,117
1718,2024-08-12,7871.5,120
